event_date,event_title,event_description,location_description,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,country_name,admin_division_name,admin_division_population,gazeteer_closest_point,gazeteer_distance,longitude,latitude,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipcover,windgust,windspeed,winddir,pressure,cloudcover,visibility,moonphase,conditions,stations,elevation,continent,season,treecover2000,loss,gain,soil_texture_0,soil_texture_10,soil_texture_30,soil_texture_60,soil_texture_100,soil_texture_200,population_density_2000,population_density_2005,population_density_2010,population_density_2015,population_density_2020
2012-03-01 01:45:00,"Everett, WA","A mudslide hit railroad tracks early Thursday in the same area they were hit Feb. 22 at Everett. BNSF spokesman Gus Melonas (mel-OWN'-us) says the slide at 1:45 a.m. Thursday was detected by sensors that signaled a train to stop. Mud, rock and trees covered about 20 feet of track about 5 feet deep. BNSF equipment cleared the track by 9 a.m. Melonas says 8 freight trains were delayed.","Everett, WA",10km,mudslide,unknown,small,unknown,0.0,0.0,United States,Washington,103019,Everett,3.08751,-122.1944,47.9517,5.7,1.0,2.6,4.3,-2.1,0.6,0.7,87.8,8.05,70.83,35.3,15.0,168.3,1018.3,93.6,13.3,0.27,"Rain, Overcast","['72794504205', 'KBFI', 'KPAE', '72793524234', '72793724222', 'KAWO']",4.0,North America,winter,8,0.0,0,Lo,Lo,Lo,Lo,Lo,Lo,791.9261474609375,860.0891723632812,930.6748046875,995.8583374023438,1059.739013671875
2011-03-15 23:00:00,"I-80 near Auburn, CA","Rain causes roadway flooding, mudslides and accidents.  CHP officers in the foothills were slammed Tuesday night with calls of traffic hazards from the heavy rain.  There were mudslides in several different places throughout Auburn, Grass Valley and Placerville.  Several hillsides were turned into waterfalls that sent water, mud and debris into the roadway.  Along Interstate 80 near Auburn one lane of traffic was affected by a small mudslide.","I-80 near Auburn, CA",25km,mudslide,downpour,small,unknown,0.0,0.0,United States,California,13022,North Auburn,4.29588,-121.0526,38.9625,12.9,10.0,11.2,12.9,7.0,10.7,10.3,93.97,57.29,70.83,35.3,24.0,143.6,1020.2,96.4,8.8,0.38,"Rain, Overcast","['KBAB', '72064500227', 'KAUN', '72483793216']",480.0,North America,winter,96,1.0,0,Lo,Lo,Lo,ClLo,ClLo,Lo,134.5845184326172,159.6083984375,188.5871124267578,220.3502197265625,256.04522705078125
2011-04-25 00:00:00,"Oregon St. across from CityView Tavern,  Mount Adams, Cincinnati, OH",Video  ----  Oregon St. across from CityView Tavern. ,"Oregon St. across from CityView Tavern,  Mount Adams, Cincinnati, OH",1km,landslide,downpour,small,unknown,0.0,0.0,United States,Kentucky,15273,Newport,1.73096,-84.501,39.1065,22.9,15.7,18.4,22.9,15.7,18.4,16.0,87.1,7.31,45.83,53.8,38.9,153.7,1011.4,80.8,12.4,0.77,"Rain, Partially cloudy","['KLUK', '72421093814', 'KHAO', 'KCVG', '72429793812']",216.0,North America,spring,0,1.0,0,Lo,Lo,Lo,Lo,Lo,Lo,1664.4737548828125,1623.4036865234375,1577.5086669921875,1515.87060546875,1448.6192626953125
2010-07-13 00:00:00,"Pleasants County pool, WV","Some pleasant news for Pleasants County Pool patrons: after cleaning up a muddy mess, park officials hope to have it back open by next week.  It's a far cry from the muddy waters seen Tuesday after a mudslide slid right into the pool.  Pleasants County Park maintenance workers, lifeguards and others have spent hours pumping out all the dirt and debris.","Pleasants County pool, WV",exact,mudslide,downpour,small,unknown,0.0,0.0,United States,West Virginia,1860,Saint Marys,0.76491,-81.1966,39.3937,25.0,20.0,22.0,25.0,20.0,22.0,21.1,94.37,54.57,45.83,50.95586533403471,16.6,86.6,1011.7,66.4,7.6,0.02,"Rain, Partially cloudy","['72427303804', 'KPKB']",220.0,North America,summer,45,0.0,0,Lo,Lo,Lo,Lo,Lo,Lo,543.451904296875,547.3533935546875,549.2501220703125,545.0265502929688,537.8569946289062
2010-12-31 18:00:00,Hwy 150 near Santa Paula,"A minor mudslide was reported Friday evening on eastbound lanes of Highway 150 around Thomas Aquinas College near Santa Paula, authorities said.The slide was reported shortly after 6 p.m. on a blind curve of Highway 150. As of 6:45 p.m., the California Highway Patrol reported that the slide was minor and that a unit on the scene would be able to remove the debris. Eastbound lanes were expected to reopen shortly thereafter.",Hwy 150 near Santa Paula,1km,mudslide,rain,small,unknown,0.0,0.0,United States,California,29321,Santa Paula,8.67385,-119.092,34.4275,13.0,2.7,7.8,13.0,-0.3,6.7,-1.1,55.32,0.0,0.0,50.95586533403471,15.5,96.5,1017.3,2.6,15.8,0.92,Clear,"['KNTD', '72391093111', '72392623136', '72392793110', 'KOXR', 'KCMA']",300.0,North America,winter,13,0.0,0,Lo,Lo,ClLo,ClLo,ClLo,ClLo,63.12587738037109,66.06800079345703,68.89228820800781,71.03872680664062,72.84864044189453
2015-03-20 00:00:00,Ridge Court,"Evidence of the shifting, which in some places caused an estimated four foot movement, could be seen in the land separations located only a few dozen yards from the road.",Ridge Court,1km,landslide,unknown,small,below_road,0.0,0.0,United States,Arkansas,12943,Harrison,10.15474,-93.203,36.1807,15.6,5.7,9.5,15.6,3.3,8.6,5.2,76.84,4.6,20.83,50.95586533403471,12.7,257.9,1021.3,53.2,12.0,0.0,"Rain, Partially cloudy","['KHRO', '72344703918', 'KFLP', '72345013971', 'A5125600451']",520.0,North America,winter,65,0.0,0,Lo,Lo,Lo,ClLo,ClLo,ClLo,31.2548770904541,32.62544631958008,33.9305419921875,34.89557266235352,35.690406799316406
2011-04-25 00:00:00,"Downstream embankment of Table Rock Dam, Taney county, MO","April 25, 2011  TANEY COUNTY, Mo.—  The U.S. Army Corps of Engineers has closed U.S. 165 across Table Rock Dam, after a mudslide at the face of the dam.   From a Corps news release:  ""The slide occurred earlier today on the downstream face of the earthen embankment. It begins at the guardrail near the roadway and extends all the way down the slope.  ""Personnel from the Army Corps of Engineers are conducting a complete assessment, but they believe it is just a surface slide of topsoil because heavy rain has saturated the ground. The dam is safe, and its core appears unaffected. Nonetheless, the Corps has initiated 24-hour observation to ensure public safety. Meanwhile, the dam continues to function as designed.""","Downstream embankment of Table Rock Dam, Taney county, MO",1km,mudslide,downpour,small,unknown,0.0,0.0,United States,Missouri,4426,Hollister,8.78605,-93.3097,36.5989,15.4,12.9,13.9,15.4,12.9,13.9,13.7,98.34,97.69,87.5,57.2,32.7,104.0,1005.7,97.4,9.6,0.77,"Rain, Overcast","['KSGF', 'KHRO', '72345013971', 'KBBG']",266.0,North America,spring,0,0.0,0,Lo,Lo,Lo,ClLo,ClLo,ClLo,9.007287979125977,10.122292518615724,11.342622756958008,12.578622817993164,13.88289737701416
2010-03-14 00:00:00,"Edison Ave., Ogdensburg, NJ","In Ogdensburg, a mudslide about 20 feet deep and 40 feet wide will force a three-quarter mile section of Edison Avenue to be closed for an unspecified amount of time until county engineers deem it safe, said Police Chief William Varcadipane Jr.  ""The engineers need to determine how much the road was undermined. The mudslide damaged the guardrail on the side of the tracks and covered the railroad tracks,"" owned by New York Susquehanna & Western, said Varcadipane.  The road will be closed from the NYS&W line to the Ogdensburg/Sparta border.","Edison Ave., Ogdensburg, NJ",1km,mudslide,downpour,medium,unknown,0.0,0.0,United States,New Jersey,2410,Ogdensburg,0.77081,-74.5894,41.0752,8.1,5.1,6.5,5.7,1.3,3.4,4.8,88.82,14.87,78.26,47.9,21.5,34.3,1001.1,70.6,10.9,1.0,"Rain, Partially cloudy","['K12N', 'KFWN', '74000154793', 'KCDW', '72407754779', '72409454743']",270.0,North America,winter,70,0.0,0,Lo,Lo,Lo,Lo,SaLo,SaLo,306.1971740722656,311.7066345214844,316.14520263671875,317.08251953125,316.271240234375
2015-12-08 18:00:00,"OR 6, milepost 20",,"OR 6, milepost 20",exact,landslide,unknown,unknown,above_road,0.0,0.0,United States,Oregon,4935,Tillamook,23.73893,-123.5827,45.5635,15.9,14.1,15.3,15.9,14.1,15.3,13.5,88.88,50.18,100.0,70.3,43.6,185.5,1008.5,92.9,9.2,0.96,"Rain, Overcast","['KHIO', 'KTMK', 'KMMV', '72020200118', '72688194273', '72698694261']",149.0,North America,autumn,96,0.0,0,Lo,Lo,Lo,Lo,Lo,Lo,0.168362557888031,0.1719328165054321,0.1749313622713089,0.1760036796331405,0.1761073619127273
1998-12-28 00:00:00,"Nestucca River basin, 14 miles east of Beaver","Gravel-, cobble-, and boulder-sized rocks in a sandy matrix. Temporarily blocked road.","Nestucca River basin, 14 miles east of Beaver",exact,debris_flow,downpour,small,above_road,0.0,0.0,United States,Oregon,1661,Grand Ronde,20.21137,-123.6046,45.2419,17.6,10.8,15.0,17.6,10.8,15.0,9.2,68.42,31.39,100.0,50.95586533403471,34.8,178.0,1017.5,85.8,12.4,0.36,"Rain, Partially cloudy","['72694024232', '72688199999', '99428099999']",265.0,North America,winter,98,0.0,0,Lo,Lo,Lo,Lo,Lo,Lo,0.4890406429767608,0.4994111359119415,0.5081210136413574,0.511235773563385,0.5115368962287903
2012-12-26 00:00:00,"Mill Creek Resevoir Dam, Toledo, OR","City councilors learned this week of landslides and heavy rains last week that washed away large trees, sent tons of material downstream and exposed the buried inner workings of the Mill Creek Reservoir dam, which holds the municipal water supply.","Mill Creek Resevoir Dam, Toledo, OR",1km,landslide,rain,medium,unknown,0.0,0.0,United States,Washington,18244,Mill Creek,1.3528,-122.2146,47.8501,6.1,3.9,5.0,4.1,0.1,2.2,2.5,84.01,5.88,58.33,38.4,27.4,142.3,1008.1,100.0,14.4,0.48,"Rain, Overcast","['72794504205', 'KBFI', 'KPAE', '72793524234', '72793724222', 'KAWO']",98.0,North America,winter,89,0.0,0,Lo,Lo,Lo,Lo,Lo,Lo,1678.7679443359375,1823.263671875,1972.8948974609373,2111.074462890625,2246.4921875
2012-12-20 12:00:00,"NW Cornell Road, Portland, OR","A small landslide at around noon forced the closure of NW Cornell Road, Portland city officials said. Traffic is being routed onto NW Thompson Road and NW 53rd Avenue. The road is expected to be closed until sometime Friday.","NW Cornell Road, Portland, OR",10km,landslide,rain,medium,unknown,0.0,0.0,United States,Oregon,6009,West Haven,1.3769,-122.7701,45.53,6.9,1.8,4.6,3.8,-0.1,1.8,2.9,88.8,22.36,62.5,51.8,22.5,143.4,1006.5,95.2,14.4,0.26,"Rain, Overcast","['KHIO', 'KVUO', '72698024229', 'KPDX', '72698694261', '72791894298']",197.0,North America,autumn,45,0.0,0,Lo,Lo,Lo,Lo,Lo,Lo,989.4617919921876,1080.381103515625,1175.304931640625,1264.35595703125,1352.6636962890625
2016-07-20 14:30:00,"Highway 145 between Sawpit and Placerville, San Miguel County, Colorado, USA",One of a dozen mudslides caused by same rainfall event. Location on Highway 145 estimated. Ten to 12 mudslides up to five feet deep on a southwest Colorado highway prompted dozens of evacuations Wednesday afternoon.  The mudslides happened on Highway 145 between Sawpit and Placerville --an area northwest of Telluride.  The highway was entirely closed in that area for more than two hours Wednesday afternoon. Deputies later began allowing eastbound traffic to move through.  Drivers are told to avoid the area. Additional source: http://www.9news.com/weather/vehicles-evacuated-after-san-miguel-county-mudslides/278159013,"Highway 145 between Sawpit and Placerville, San Miguel County, Colorado, USA",5km,mudslide,downpour,medium,above_road,0.0,0.0,United States,Colorado,1320,Mountain Village,16.08433,-108.0216,37.9939,22.2,11.3,15.5,22.2,11.3,15.5,10.7,75.35,3.35,20.83,73.8,18.3,110.2,1019.1,66.1,15.8,0.5,"Rain, Partially cloudy","['72462703011', '72476593013', 'KMTJ', '99999903060', 'KTEX']",2282.0,North America,summer,2,0.0,0,Lo,Lo,Lo,Lo,Lo,SaLo,29.47378921508789,31.172208786010746,32.8469352722168,34.22687911987305,35.468387603759766
2016-01-28 00:00:00,Olympic Discovery Trail 1 mile east of the Rayonier site in Port Angeles,"A trio of mudslides blocked the Olympic Discovery Trail in two locations and a residential road near Lake Sutherland during this week's wet weather.  A wet winter paired with a lot of recent rainfall has resulted in multiple mudslides in Clallam County, which is normal for this time of year, said Ross Tyler, Clallam County engineer.  “The ground is saturated, and we got a big dump [of rain],” Tyler said.  Lake Sutherland's South Shore Road was temporarily closed at about noon Thursday at a location three-quarters of a mile from U.S. Highway 101 when trees and mud slid across the road, completely covering it, he said.  Crews cleared and reopened part of the road, allowing for one lane of traffic into the neighborhood on the south side of Lake Sutherland, which Tyler said has no other access.  Tyler said he expects county road crews to have the road cleared by the end of today.  Trail blocked   The Olympic Discovery Trail was blocked in two locations by Thursday.  A mudslide on the trail",Olympic Discovery Trail 1 mile east of the Rayonier site in Port Angeles,1km,landslide,continuous_rain,small,natural_slope,0.0,0.0,United States,Washington,3036,Port Angeles East,0.82085,-123.3754,48.1136,11.8,6.7,9.2,11.8,4.6,7.9,6.8,85.44,17.22,50.0,53.6,31.5,264.7,1011.8,48.2,14.8,0.6,"Rain, Partially cloudy","['74201099999', '72788594266', 'KNOW', '71200099999', 'KCLM', 'CWLM']",30.0,North America,winter,86,0.0,0,Lo,Lo,Lo,Lo,Lo,Lo,272.92242431640625,288.17364501953125,303.1551208496094,315.37030029296875,326.2708740234375
2007-10-14 06:45:00,"Placerita Canyon Road east of the Antelope Valley (14) Freeway, Santa Clarita, CA","6:45am, mud and rocks blocked both lanes of roadway","Placerita Canyon Road east of the Antelope Valley (14) Freeway, Santa Clarita, CA",5km,mudslide,rain,medium,unknown,0.0,0.0,United States,California,176320,Santa Clarita,6.85033,-118.47,34.3778,22.3,12.2,16.6,22.3,12.2,16.6,12.0,75.62,0.0,0.0,50.95586533403471,14.0,176.5636135644968,1012.8,10.7,14.9,0.05,Clear,"['72288593197', '72288623130', '72288023152']",476.0,North America,autumn,0,0.0,0,Lo,Lo,Lo,ClLo,Lo,ClLo,11.18798828125,11.374643325805664,11.521771430969238,11.541065216064451,11.496726989746094
2011-03-02 00:08:00,"OR 224, milepost 32",,"OR 224, milepost 32",exact,landslide,unknown,unknown,above_road,0.0,0.0,United States,Oregon,2695,Estacada,11.93866,-122.2282,45.2122,9.1,4.3,6.7,6.7,1.0,3.8,3.6,80.95,2.9,45.83,55.4,24.7,153.6,1007.8,97.5,15.2,0.98,"Rain, Overcast","['72698524242', '72695994281', 'KTTD', 'KPDX', '72698024229', 'KUAO']",229.0,North America,winter,0,0.0,0,Lo,Lo,Lo,Lo,Lo,Lo,1.1971858739852903,1.2632664442062378,1.328079342842102,1.3806965351104736,1.427493453025818
2011-11-28 09:20:00,"OR 241, milepost 13.4",,"OR 241, milepost 13.4",exact,landslide,unknown,unknown,above_road,0.0,0.0,United States,Oregon,9695,North Bend,15.64689,-124.0323,43.4222,10.8,6.0,8.1,10.8,4.8,7.0,4.4,77.59,0.45,16.67,50.95586533403471,16.4,199.0,1029.1,76.2,15.0,0.07,"Rain, Partially cloudy","['72690424231', '99999904141', '72691724284', 'KOTH', 'KRBG']",32.0,North America,autumn,72,0.0,0,Lo,Lo,Lo,Lo,Lo,Lo,44.814483642578125,44.95086669921875,44.9214096069336,44.3929328918457,43.62908172607422
2015-12-01 00:00:00,U.S. 176 four miles south of Saluda in Polk County,A section of U.S. 176 four miles south of Saluda in Polk County will remain closed at least another week.   The road was closed earlier this week because rocks and mud continued to slide onto the highway from a hillside.,U.S. 176 four miles south of Saluda in Polk County,5km,landslide,unknown,small,above_road,0.0,0.0,United States,South Carolina,2376,Landrum,1.46757,-82.1818,35.1634,10.8,7.5,9.1,10.8,6.0,8.6,8.6,96.24,2.52,20.83,50.95586533403471,10.8,67.0,1018.9,80.2,3.7,0.67,"Rain, Partially cloudy","['72312003870', 'KGMU', 'KGSP', 'KSPA', '99999993804', '72312699999']",306.0,North America,autumn,0,0.0,0,Lo,Lo,ClLo,ClLo,ClLo,Lo,70.14470672607422,74.29718017578125,78.40530395507812,81.82080078125,84.91485595703125
2015-07-01 15:00:00,"Markleeville, Highway 4",A mudslide temporarily closed Highway 4 just east of Markleeville after a severe thunderstorm rolled through northern Mono and southern Alpine counties.  Forecasters warned that heavy rain on the Washington Fire burn could cause debris flows and mud slides.,"Markleeville, Highway 4",1km,mudslide,downpour,small,unknown,0.0,0.0,United States,California,11312,Gardnerville Ranchos,21.20503,-119.7712,38.6987,31.4,13.5,21.7,29.8,13.5,21.5,10.4,51.76,2.43,16.67,44.2,21.1,213.7,1017.0,8.6,15.9,0.5,Rain,"['72065200433', 'KTRK', 'KCXP', '72584793230', '72584693201', '72054900171', 'KBAN', 'KTVL', '72055199999']",1702.0,North America,summer,0,0.0,0,Lo,Lo,Lo,Lo,Lo,Lo,3.0958445072174072,3.059061288833618,3.011569261550904,2.931856870651245,2.83853530883789
2012-12-02 00:00:00,"U.S. 16, Capa Valley, CA","Multiple rock and mudslides have closed Highway 16 in the Capay Valley A Caltrans crew was able to clear the main mudslide above Rumsey by late morning Sunday, but it'll take a bit more work to clear some large boulders blocking parts of the highway in several places.eavy rain pounded the canyon early Sunday morning.Cache Creek was a raging, muddy river Sunday. The Cache Creek Regional Campground was technically still open, even if the highway was closed.","U.S. 16, Capa Valley, CA",5km,mudslide,rain,medium,unknown,0.0,0.0,United States,California,3108,Esparto,3.42553,-122.0471,38.7122,16.6,7.9,13.7,16.6,7.9,13.7,11.0,85.15,33.78,50.0,61.4,42.4,211.8,1012.2,54.9,12.6,0.57,"Rain, Partially cloudy","['KSMF', '72482893241', '72483993225', 'KEDU', 'KVCB', 'KSUU']",59.0,North America,autumn,0,0.0,0,ClLo,Lo,ClLo,ClLo,ClLo,ClLo,7.909363269805908,8.640403747558594,9.404208183288574,10.121749877929688,10.83404541015625
2016-02-23 23:00:00,Columbia Parkway,"A small mudslide closed a westbound lane of Columbia Parkway Wednesday.  The right lane will remain shut down between William Howard Taft Road and Torrence Parkway until early Thursday, Cincinnati police said.  It was closed during the Wednesday morning commute so crews could begin cleanup.  A mudslide developed overnight as torrential rain fell. As of 10 a.m. Wednesday Crews had removed about five trucks loads of dirt from the scene.  If there's no more dirt movement, the lane will reopen ahead of the Thursday morning rush, city officials said.  Earlier this month, the city had to shut down a portion of Columbia Parkway while crews repaired a mudslide at William Howard Taft Road.",Columbia Parkway,5km,mudslide,downpour,small,above_road,0.0,0.0,United States,Ohio,5338,Dayton,2.32443,-84.4488,39.1224,13.3,-1.1,6.5,13.3,-4.9,4.6,0.9,68.58,0.0,0.0,25.9,22.2,45.3,1014.5,40.2,16.0,0.5,Partially cloudy,"['KI69', 'KLUK', '72421093814', 'KHAO', 'KCVG', '72429793812']",189.0,North America,winter,21,0.0,0,SiLo,SiLo,Lo,ClLo,ClLo,ClLo,720.9290771484375,703.1405029296875,683.2621459960938,656.5650024414062,627.4365844726562
2014-03-03 09:00:00,Long Branch Kentucky,Pike County crews chipped away at the mudslide that prevented some from getting necessary supplies. But the mudslide has prevented them from doing that since Monday morning. ,Long Branch Kentucky,5km,mudslide,snowfall_snowmelt,large,above_road,0.0,0.0,United States,Kentucky,6903,Pikeville,7.48881,-82.5745,37.4285,0.3,-10.7,-6.0,-3.4,-14.3,-10.2,-7.0,92.81,17.43,66.67,50.95586533403471,14.2,113.6,1023.3,87.9,6.2,0.03,"Snow, Partially cloudy","['KLNP', 'KJKL', '72419003889', '72411763802']",281.0,North America,winter,46,0.0,0,Lo,Lo,Lo,ClLo,Lo,Lo,39.20020294189453,38.15639114379883,37.0034294128418,35.486385345458984,33.84412384033203
2014-02-16 00:00:00,"Golden Gardens Park Rd Seattle, WA 98117",There will be no Seattle-Everett passenger-train service on Sounder and Amtrak until early Wednesday. Mudslides at Seattle’s Golden Gardens Park on Sunday and in Edmonds on Monday have shut down the train service until then.,"Golden Gardens Park Rd Seattle, WA 98117",5km,mudslide,unknown,medium,above_road,0.0,0.0,United States,Washington,53007,Shoreline,8.68947,-122.4021,47.689,8.3,4.2,6.4,4.9,0.1,2.7,2.3,75.01,23.22,62.5,53.5,34.2,174.5,1009.9,88.9,14.3,0.52,"Rain, Partially cloudy","['KBFI', '72793524234', 'KPAE', '72793494248', '72793724222', 'KRNT']",7.0,North America,winter,78,0.0,0,SaLo,SaLo,SaLo,SaLo,SaLo,SaLo,417.0901794433594,440.2542724609375,462.9913024902344,481.489990234375,497.9702758789063
2014-02-16 05:24:00,"Mt La Perouse Glacier Bay National Park and Preserve, Alaska 99826","Sunday’s slide appears to have come down the flanks of 10,728-foot Mount La Perouse at 5:24 a.m. local time and flowed in the east-northeast direction, said Colin Stark, a Columbia University geologist who helped develop a new system to detect major landslides around the world using satellite imagery. Calculations of mass suggest it sent about 68 million metric tons of debris down a mountain slope, though that is a “pretty rough estimate,” he said in a telephone interview. ""To put in concrete terms, the mass was equivalent to about 190 Empire State Buildings,"" he said.","Mt La Perouse Glacier Bay National Park and Preserve, Alaska 99826",1km,landslide,unknown,very_large,natural_slope,0.0,0.0,United States,Alaska,1713,Haines,120.43866,-137.0834,58.5624,1.3,-1.3,0.1,1.3,-6.2,-3.3,-2.5,83.04,0.0,0.0,72.4,26.5,111.4,986.0,11.3,14.2,0.52,Clear,"['99780499999', '99817899999', 'PAGS', '99820699999']",3172.0,North America,winter,0,0.0,0,Lo,Lo,Lo,Lo,Lo,Lo,0.0,0.0,0.0,0.0,0.0
2009-11-27 00:00:00,"Chuckanut Drive both lane closed,  near Spokane Street","BELLINGHAM, Wash. -- Two mudslides are blocking both lanes of State Route 11, also known as Chuckanut Drive. One slide occurred three miles south of the Whatcom-Skagit County line, and the other is seven miles north of that near Spokane Street.","Chuckanut Drive both lane closed,  near Spokane Street",1km,mudslide,downpour,small,unknown,0.0,0.0,United States,Washington,80885,Bellingham,6.91135,-122.4957,48.6976,8.2,3.3,6.3,7.3,2.0,4.5,3.7,83.62,0.0,0.0,50.95586533403471,16.4,262.8,1022.2,62.7,15.8,0.37,Partially cloudy,"['72027294282', '72220804224', '72797624217']",68.0,North America,autumn,98,0.0,0,Lo,Lo,Lo,Lo,Lo,Lo,134.7372283935547,148.10643005371094,162.20187377929688,175.6641082763672,189.19595336914065
2015-06-27 13:00:00,"New bridge and walkway over Chagrin River, Chagrin Falls",The road and sidewalk were closed to traffic until the engineer's office can evaluate the situation.,"New bridge and walkway over Chagrin River, Chagrin Falls",1km,landslide,unknown,small,unknown,0.0,0.0,United States,Ohio,4113,Chagrin Falls,0.71363,-81.392,41.4312,22.2,17.4,19.3,22.2,17.4,19.3,16.0,81.62,55.07,66.67,33.5,17.6,134.2,1005.5,82.7,12.3,0.39,"Rain, Partially cloudy","['KLNN', '72524014820', 'KBKL', '72524504853', 'KPOV', '72524499999']",281.0,North America,summer,6,0.0,0,Lo,Lo,Lo,Lo,SaLo,SaLo,1027.48388671875,985.7191162109376,942.1650390625,890.5245971679688,837.079345703125
2011-07-21 00:00:00,"Grotto Spring near Eureka Springs, AR","EUREKA SPRINGS -- The good news is that Spring Street has been stabilized since the recent landslide near Grotto Spring, Pubic Works Director Dwayne Allen told city council at the July 21 meeting. The bad news is that the spring has changed direction, and new soil brought in to hold the hillside in place is pulling groundwater from the spring and it is getting heavier and heavier, and the hillside needs corrective action soon or the new fix might become destabilized.  ""The situation has changed,"" Allen told council. Daniel Barnes, engineer on the project, said that perhaps two gallons per minute are coming down the slope. He described two options for stabilizing the situation, and Allen told council cost of the fixes would be $77,000.  Mayor pro tem Butch Berry, sitting in for vacationing Mayor Morris Pate, asked council to vote on an ordinance to waive competitive bidding and approve the funds for the project because it is an emergency. Alderman Lany Ballance suggested it might be w","Grotto Spring near Eureka Springs, AR",25km,landslide,rain,medium,unknown,0.0,0.0,United States,Florida,2768,Williston,3.75018,-82.4854,29.3879,34.0,22.4,28.3,38.0,22.4,30.7,22.2,71.44,4.3,8.33,50.0,13.8,149.2,1014.3,18.0,15.6,0.67,Rain,"['KOCF', '74756012816', 'KGNV', '72065500235', 'KCGC', '72205512861']",39.0,North America,summer,97,0.0,0,LoSa,LoSa,SaLo,SaLo,SaLo,SaClLo,78.48861694335938,85.51136779785156,92.8189468383789,99.63104248046876,106.3541259765625
2011-01-17 03:38:00,"US 395, milepost 69",,"US 395, milepost 69",exact,landslide,unknown,unknown,above_road,0.0,0.0,United States,Oregon,1744,John Day,58.92988,-118.9956,44.9454,10.2,1.3,7.2,10.2,0.5,6.3,0.7,63.43,0.0,0.0,48.2,14.8,75.7,1017.7,33.7,16.0,0.46,Partially cloudy,"['72688524152', 'KMEH', '99999904125', 'KGCD']",1120.0,North America,winter,13,0.0,0,Lo,Lo,Lo,Lo,Lo,Lo,0.156684011220932,0.1519409120082855,0.1467980742454528,0.1402526944875717,0.1332612037658691
2012-02-20 15:06:00,"OR 126, milepost 15",,"OR 126, milepost 15",exact,landslide,unknown,unknown,above_road,0.0,0.0,United States,Oregon,8466,Florence,20.91964,-123.8481,44.0319,9.8,4.3,7.7,7.8,0.7,4.9,6.6,92.89,7.32,70.83,42.5,20.8,185.4,1017.6,81.9,10.8,0.99,"Rain, Partially cloudy","['KONP', '72693024221', '99999904236', '72695024285', 'KEUG']",22.0,North America,winter,43,0.0,0,Lo,Lo,Lo,Lo,Lo,Lo,5.328903675079346,5.566579341888428,5.79341459274292,5.962466716766357,6.102658271789551
2014-08-21 23:00:00,State Route 153 near milepost 26,"Rogers said while they have not heard of any reports of anyone who is trapped or was hurt, both still remain top concerns.",State Route 153 near milepost 26,5km,debris_flow,downpour,medium,burned_area,0.0,0.0,United States,Washington,2370,Brewster,30.3241,-120.0646,48.2873,28.1,14.1,20.8,27.4,14.1,20.7,9.8,51.75,7.7,16.67,59.4,48.2,204.6,1012.3,72.2,15.5,0.93,"Rain, Partially cloudy","['KOMK', '72789094197']",496.0,North America,summer,0,0.0,0,Lo,Lo,Lo,Lo,Lo,Lo,2.109797477722168,2.153101682662964,2.189192295074463,2.201144218444824,2.2009732723236084
2015-12-07 00:00:00,Northwest Cornell Road,http://katu.com/news/local/landslides-close-part-of-cornell-road-in-nw-portland,Northwest Cornell Road,1km,landslide,unknown,small,above_road,0.0,0.0,United States,Oregon,583776,Portland,2.87107,-122.7106,45.5325,16.5,8.0,11.9,16.5,5.4,10.9,9.9,88.39,65.35,70.83,52.3,27.3,164.5,1009.3,92.3,9.7,0.93,"Rain, Overcast","['KHIO', 'KVUO', '72698024229', 'KPDX', '72698694261', '72791894298']",87.0,North America,autumn,31,0.0,0,Lo,Lo,Lo,Lo,Lo,Lo,1122.583984375,1185.645751953125,1247.6328125,1298.2662353515625,1343.5146484375
2011-07-04 00:00:00,"Snowmass resort, Aspen, CO","ASPEN, Colo. — A mudslide has scraped off part of a ski run at the Snowmass resort, and managers are looking to engineers to find a solution.  The slide is on the Campground run and is about 80 feet wide and 200 feet long.  Jeff Hanle (HAN'-lee), a spokesman for the Aspen Skiing Co., says slides have hit the same area three years in a row. He says the resort is working with an engineering firm to find a permanent fix.  Rich Burkley, the resort's vice president for mountain operations, says the Campground run is prone to landslides, while on other runs, springs sometimes appear and old mine shafts reopen.  The company allows natural plant growth to cover smaller slide areas but re-grades big ones so skiers can use it next season.","Snowmass resort, Aspen, CO",5km,mudslide,rain,small,unknown,0.0,0.0,United States,Colorado,6658,Aspen,0.21641,-106.8152,39.1904,28.9,9.9,19.6,27.3,9.9,19.3,3.0,37.28,0.0,0.0,57.2,41.4,180.5,1013.1,47.4,16.0,0.06,Partially cloudy,"['72467523063', 'KASE', 'KEGE', 'KLXV', '72467693073', '72467393009']",2419.0,North America,summer,4,0.0,0,Lo,Lo,Lo,SaLo,SaLo,SaLo,1502.353271484375,1614.0233154296875,1727.5999755859375,1828.61279296875,1924.872802734375
